LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
-6.3,104.52,14,3.5,3,31,2010
-0.16,123.06,148,3.8,3,31,2010
2.5,128.39,193,4.5,3,31,2010
2.13,96.16,29,3.3,4,1,2010
-4.12,102.59,88,3.1,4,1,2010
-0.71,127.62,10,4.9,4,1,2010
-3.34,128.8,10,2.8,4,1,2010
5.52,125.34,67,4.7,4,1,2010
-6.96,125.15,534,4.4,4,1,2010
1.48,122.75,10,3.8,4,1,2010
1.37,122.66,10,4.4,4,1,2010
-3.75,100.85,22,4.8,4,1,2010
1.41,126.3,11,3.7,4,1,2010
-2.38,100.62,59,3.8,4,1,2010
0.34,121.92,94,3.0,4,1,2010
1.5,122.72,16,3.4,4,1,2010
-6.31,130.66,120,4.4,4,1,2010
-7.96,120.24,10,3.1,4,1,2010
-0.2,122.33,10,2.2,4,1,2010
-61.24,154.92,10,5.2,4,1,2010
-3.72,130.12,29,3.4,4,1,2010
-6.81,105.67,10,3.9,4,1,2010
-8.68,116.57,10,4.7,4,1,2010
-2.48,139.82,77,3.1,4,1,2010
0.2,121.79,103,3.6,4,1,2010
6.12,125.29,10,4.7,4,2,2010
-8.87,116.83,38,3.3,4,2,2010
-1.83,100.38,39,4.6,4,2,2010
-7.82,127.52,179,5.1,4,2,2010
-6.68,104.07,22,4.2,4,2,2010
-9.23,112.81,29,4.6,4,2,2010
1.18,126.29,52,3.9,4,2,2010
-9.64,120.18,31,4.0,4,2,2010
1.31,123.33,10,4.5,4,2,2010
17.05,147.69,26,5.2,4,2,2010
-10.52,119.28,10,3.3,4,2,2010
-7.15,107.71,42,2.9,4,2,2010
1.45,127.17,144,3.3,4,2,2010
2.18,121.5,15,3.3,4,2,2010
-7.44,118.23,29,3.1,4,2,2010
2.15,128.08,118,4.0,4,2,2010
1.18,126.37,26,3.9,4,2,2010
-0.31,123.11,10,2.5,4,2,2010
-0.5,124.84,10,3.6,4,2,2010
0.51,121.27,78,2.4,4,2,2010
-9.76,114.06,13,4.1,4,2,2010
-8.86,117.46,10,4.0,4,2,2010
-9.59,112.95,10,3.5,4,2,2010
-9.4,112.86,29,3.8,4,2,2010
-9.28,112.96,25,4.1,4,2,2010
-37.22,-71.97,170,5.5,4,2,2010
0.63,126.46,88,5.2,4,2,2010
25.99,128.93,370,4.7,4,3,2010
-1.61,128.2,20,5.3,4,3,2010
-0.28,124.34,259,4.0,4,3,2010
-8.38,107.82,42,3.9,4,3,2010
-8.48,123.12,108,4.1,4,3,2010
1.81,98.89,116,4.7,4,3,2010
2.13,120.76,55,4.4,4,3,2010
-1.71,120.33,28,2.8,4,3,2010
0.99,120.49,19,4.5,4,3,2010
-4.53,119.77,35,1.9,4,3,2010
-2.1,100.14,49,4.8,4,3,2010
-7.46,128.88,179,4.6,4,3,2010
-7.27,106.11,12,3.9,4,4,2010
-7.36,105.82,74,3.6,4,4,2010
4.4,127.07,22,4.8,4,4,2010
-23.86,179.33,643,5.3,4,4,2010
-22.42,-179.36,468,4.8,4,4,2010
0.78,122.85,10,3.9,4,4,2010
-9.17,109.59,23,3.1,4,4,2010
2.45,95.91,27,4.7,4,4,2010
-2.13,100.59,10,4.3,4,4,2010
-0.02,124.26,56,3.7,4,4,2010
1.67,126.84,39,4.9,4,4,2010
-2.09,120.99,72,2.9,4,4,2010
-8.95,119.23,38,3.0,4,4,2010
-8.11,107.33,23,3.3,4,4,2010
-7.11,105.54,10,3.2,4,4,2010
1.27,100.03,203,3.7,4,4,2010
-17.85,111.89,402,4.5,4,4,2010
17.91,98.37,10,3.6,4,4,2010
-9.15,107.05,10,3.8,4,5,2010
-8.39,119.92,150,4.0,4,5,2010
-2.83,126.93,10,3.2,4,5,2010
-4.02,129.46,22,3.7,4,5,2010
-9.14,123.34,10,3.7,4,5,2010
-7.74,119.34,264,3.6,4,5,2010
-0.15,122.91,78,2.8,4,5,2010
-8.23,107.05,10,3.3,4,5,2010
-8.02,123.83,10,3.7,4,5,2010
-0.86,100.33,111,3.5,4,5,2010
-0.2,125.15,55,6.1,4,5,2010
0.28,125.33,10,4.6,4,5,2010
-6.39,127.53,10,4.8,4,5,2010
-0.32,125.27,10,4.2,4,5,2010
-0.19,125.3,10,4.1,4,5,2010
-0.36,124.15,10,4.3,4,5,2010
-0.41,125.3,10,3.8,4,5,2010
-7.4,109.21,256,2.9,4,5,2010
-0.24,125.13,51,4.2,4,5,2010
-4.17,130.48,39,3.8,4,5,2010
-1.82,126.48,349,4.3,4,5,2010
-0.26,125.18,10,4.6,4,5,2010
-42.01,124.95,10,5.1,4,5,2010
0.14,125.62,27,4.1,4,5,2010
-0.38,125.22,27,3.9,4,5,2010
-0.32,125.15,23,4.3,4,5,2010
-0.25,125.15,10,4.1,4,5,2010
-0.22,125.22,14,4.2,4,5,2010
-0.3,125.06,10,3.3,4,5,2010
-0.21,125.19,51,5.2,4,5,2010
-1.97,132.76,10,4.3,4,5,2010
-0.21,125.21,10,3.9,4,5,2010
0.21,125.13,96,4.0,4,5,2010
-0.2,125.12,10,3.8,4,5,2010
0.85,122.79,36,3.1,4,5,2010
-0.12,125.17,10,4.6,4,5,2010
-2.89,127.89,23,3.9,4,5,2010
-0.3,125.16,53,4.0,4,5,2010
0,125.24,10,4.0,4,5,2010
-0.13,125.15,56,5.2,4,5,2010
-0.31,125.22,10,4.3,4,5,2010
-0.55,125.47,10,3.3,4,5,2010
0.01,125.24,10,3.9,4,5,2010
-0.16,125.58,10,3.7,4,5,2010
-0.07,125.21,10,3.0,4,5,2010
-0.55,125.2,10,3.5,4,5,2010
-0.07,125.23,10,3.6,4,5,2010
-0.29,100.59,10,4.6,4,5,2010
-7.4,128.63,157,4.8,4,5,2010
-0.39,125.09,26,3.6,4,5,2010
-0.15,125.19,51,4.7,4,5,2010
-21.09,-68.49,10,5.9,4,5,2010
-0.26,125.14,10,4.0,4,5,2010
-9.32,123.37,111,4.8,4,6,2010
-0.32,125.14,33,3.7,4,6,2010
-0.03,125.37,10,4.1,4,6,2010
-7.59,106.71,28,4.3,4,6,2010
-3.32,128.8,10,2.7,4,6,2010
1.8,98.69,10,3.5,4,6,2010
-6.73,108.01,242,3.0,4,6,2010
1.47,123.02,15,4.2,4,6,2010
-1.58,99.41,10,4.4,4,6,2010
-3.45,128.81,10,4.1,4,6,2010
0.85,121.42,78,2.6,4,6,2010
0.21,126.05,10,4.4,4,6,2010
-3.35,128.82,10,2.8,4,6,2010
1.01,121.06,10,3.6,4,6,2010
5.17,94.37,10,4.2,4,6,2010
-6.72,150.45,67,5.0,4,6,2010
-2.55,99.53,10,3.9,4,6,2010
-0.22,122.75,38,3.7,4,6,2010
0.72,121.49,27,3.3,4,6,2010
0.36,122.28,117,3.9,4,6,2010
-10.61,111.07,10,4.0,4,6,2010
-5.92,128.14,380,4.3,4,6,2010
0.24,122.41,114,3.2,4,6,2010
-3.81,128.79,31,2.1,4,6,2010
-1.14,99.1,10,4.1,4,6,2010
3.55,94.66,56,3.9,4,6,2010
-1.34,120.34,14,2.7,4,6,2010
-7.09,106.63,126,2.6,4,6,2010
-0.03,125.37,16,3.5,4,6,2010
-0.18,125.23,19,3.3,4,6,2010
0.15,98.53,23,4.1,4,6,2010
-2.34,138.55,10,3.6,4,6,2010
2.28,97.1,38,7.7,4,6,2010
2.3,96.87,25,5.6,4,6,2010
2.54,96.78,10,5.0,4,6,2010
1.58,97.81,10,5.6,4,6,2010
1.78,96.54,10,4.6,4,6,2010
2.13,96.95,10,4.3,4,6,2010
2.03,96.38,35,4.4,4,6,2010
2.33,97.1,29,5.4,4,6,2010
2.18,96.56,10,4.7,4,6,2010
2.22,97.04,10,4.2,4,6,2010
2.65,96.42,100,3.8,4,6,2010
2.03,96.54,10,4.3,4,6,2010
1.88,96.73,11,5.2,4,6,2010
2.65,96.66,10,4.0,4,6,2010
73.99,4.32,10,4.8,4,6,2010
2.46,97.4,24,3.5,4,6,2010
2.07,96.58,10,4.1,4,6,2010
2.22,97.02,10,3.4,4,7,2010
2.04,96.64,51,3.5,4,7,2010
2.03,96.55,10,3.7,4,7,2010
2.06,96.71,10,4.3,4,7,2010
1.79,97.42,10,3.5,4,7,2010
2.46,95.97,10,3.1,4,7,2010
2.22,96.28,34,3.2,4,7,2010
4,97.99,21,3.0,4,7,2010
2.57,96.47,10,3.6,4,7,2010
2.76,96.07,10,3.3,4,7,2010
2.74,96.15,12,3.2,4,7,2010
2.15,96.32,56,3.4,4,7,2010
2.67,96.74,10,3.4,4,7,2010
2.7,96.25,10,3.3,4,7,2010
18.98,119.85,187,5.2,4,7,2010
11.75,121.87,527,4.2,4,7,2010
2.28,96.69,10,3.3,4,7,2010
2.07,96.67,10,4.3,4,7,2010
-0.74,100.42,31,3.3,4,7,2010
3.94,96.34,10,2.8,4,7,2010
2.6,97.44,10,3.4,4,7,2010
-0.36,125.17,21,4.2,4,7,2010
2.1,96.3,45,3.7,4,7,2010
-9.22,123.74,16,3.2,4,7,2010
0.1,125.41,28,4.3,4,7,2010
2.3,96.79,14,4.6,4,7,2010
1.9,96.32,57,3.2,4,7,2010
0.82,94.74,10,4.9,4,7,2010
2.26,96.33,20,3.4,4,7,2010
2.64,96.99,25,5.0,4,7,2010
-0.73,99.83,65,3.3,4,7,2010
-8.67,118.36,77,4.7,4,7,2010
2.04,96.69,20,4.3,4,7,2010
-7.2,130.73,76,5.2,4,7,2010
-8.19,113.73,83,2.8,4,7,2010
2.2,96.44,15,3.4,4,7,2010
2.56,96.63,10,3.7,4,7,2010
2.32,96.23,10,4.3,4,7,2010
2.32,96.45,23,4.8,4,7,2010
2.2,96.42,25,4.9,4,7,2010
52.06,-173.35,10,5.8,4,7,2010
2.18,95.66,22,3.2,4,7,2010
1.99,96.43,10,3.0,4,7,2010
2.4,96.17,30,2.3,4,7,2010
2.34,96.78,15,3.7,4,7,2010
2.62,96.04,10,2.5,4,7,2010
2.15,96.15,60,3.6,4,7,2010
-3.84,141.92,28,6.2,4,7,2010
2.14,96.39,10,3.6,4,7,2010
2.1,96.2,20,3.5,4,7,2010
2.09,96.52,10,3.6,4,7,2010
2.73,96.64,13,3.0,4,7,2010
-9.93,118.87,10,4.3,4,7,2010
-8.41,114.92,15,2.6,4,7,2010
-2.4,140.23,82,2.6,4,7,2010
-0.4,127.35,41,2.7,4,7,2010
2.08,96.24,35,3.6,4,7,2010
-0.2,122.82,12,2.7,4,7,2010
-3.57,135.52,15,4.5,4,7,2010
0.23,121.84,164,3.0,4,7,2010
0.96,96.67,31,4.5,4,7,2010
-1.93,128.14,87,2.7,4,7,2010
-1.07,120.91,10,4.0,4,7,2010
2.52,96.57,27,2.6,4,7,2010
-2.47,127.78,10,2.6,4,7,2010
-0.67,133.14,10,4.1,4,7,2010
2.41,96.22,70,2.4,4,7,2010
0.97,96.63,65,4.3,4,7,2010
-1.59,97.66,329,4.1,4,7,2010
-1.1,120.89,20,3.5,4,7,2010
2.05,96.8,15,3.9,4,7,2010
5.32,123.87,476,4.5,4,7,2010
3.33,126.51,10,3.9,4,7,2010
-9.61,119.18,10,3.5,4,7,2010
1.27,120.29,35,3.1,4,7,2010
2.12,96.44,54,4.0,4,7,2010
-6.99,130.22,169,4.5,4,7,2010
-0.23,125.2,17,4.4,4,7,2010
-0.4,119.57,53,3.3,4,7,2010
3.76,126.72,12,5.0,4,7,2010
1.9,96.49,10,2.7,4,8,2010
2.78,96.52,10,2.8,4,8,2010
-0.55,124.92,279,4.0,4,8,2010
2.49,96.77,10,3.3,4,8,2010
-8.35,116.55,32,3.9,4,8,2010
2.41,97.1,20,2.7,4,8,2010
-2.79,129.39,10,3.2,4,8,2010
2.59,96.94,66,4.0,4,8,2010
2.1,96.82,10,3.2,4,8,2010
-0.15,125.52,52,3.6,4,8,2010
2.8,95.72,24,2.8,4,8,2010
2.42,97.22,19,4.6,4,8,2010
-9.61,123.77,69,4.8,4,8,2010
2.09,96.63,10,3.5,4,8,2010
2.59,97.07,18,3.2,4,8,2010
1.98,96.95,10,2.9,4,8,2010
2.06,99.14,10,2.8,4,8,2010
2.11,97.24,10,2.6,4,8,2010
2.55,95.94,14,2.9,4,8,2010
2.02,96.56,47,3.4,4,8,2010
-2.31,129.63,10,3.6,4,8,2010
2.15,96.36,66,4.1,4,8,2010
2.47,96.96,10,3.1,4,8,2010
2.66,95.77,10,3.3,4,8,2010
2.15,96.85,10,4.1,4,8,2010
2.03,96.76,10,4.3,4,8,2010
-5.28,104.86,189,5.2,4,8,2010
2.55,95.86,22,3.2,4,8,2010
2.42,96.78,27,3.6,4,8,2010
-0.26,122.81,10,3.3,4,8,2010
1.67,97,19,4.6,4,8,2010
2.19,96.66,10,3.0,4,8,2010
4.22,126.19,59,4.4,4,8,2010
-18.37,167.94,121,5.0,4,8,2010
-9.76,112.97,10,3.4,4,8,2010
-0.11,125.22,10,3.6,4,8,2010
2.01,96.21,28,3.6,4,8,2010
-9.55,113.03,23,3.1,4,8,2010
-8.55,119.81,154,2.7,4,8,2010
-8.62,118.36,107,4.3,4,8,2010
43.27,145.28,10,5.5,4,8,2010
-9.31,113,31,3.6,4,8,2010
1.55,97.04,14,4.3,4,8,2010
3.6,95.88,33,4.3,4,8,2010
36.27,77.17,67,5.0,4,8,2010
-4.55,35.46,130,5.1,4,8,2010
2.61,91.43,225,5.2,4,9,2010
-9.79,118.11,11,4.2,4,9,2010
2.55,96.11,70,3.1,4,9,2010
-3.74,139.69,40,3.4,4,9,2010
-6.08,130.44,150,4.6,4,9,2010
1.91,99.21,10,4.8,4,9,2010
-4.6,129.32,197,3.4,4,9,2010
2.37,96.19,12,4.3,4,9,2010
-2.31,122.17,55,4.2,4,9,2010
2.15,96.3,10,2.9,4,9,2010
1.89,99.36,12,3.2,4,9,2010
-2.41,96.13,497,4.6,4,9,2010
24.89,122.32,88,4.7,4,9,2010
1.93,99.06,10,4.4,4,9,2010
-2.05,141.61,10,3.3,4,9,2010
2.37,96.25,41,2.4,4,9,2010
-3.38,128.12,72,2.4,4,9,2010
1.96,96.78,21,3.8,4,9,2010
-8.29,107.81,40,2.9,4,9,2010
-8.15,107.24,13,4.1,4,9,2010
-0.5,119.74,10,3.8,4,9,2010
2.02,96.41,41,4.0,4,9,2010
-9.66,149.79,41,5.3,4,9,2010
-8.6,110.9,27,3.5,4,9,2010
0.27,122.23,154,3.5,4,9,2010
2.67,95.88,43,3.1,4,9,2010
-3.2,128.71,10,2.0,4,9,2010
1.95,127.31,88,3.8,4,9,2010
36.01,69.59,112,5.2,4,9,2010
14.49,93.44,56,5.1,4,9,2010
-7.15,132.33,227,3.9,4,9,2010
2.16,96.42,76,3.7,4,9,2010
1.19,126.22,28,3.6,4,9,2010
-2.05,123.64,10,3.9,4,9,2010
-5.77,131.12,100,4.2,4,9,2010
-29.19,-67.68,297,5.5,4,9,2010
12.88,117.7,30,5.4,4,9,2010
-7.2,107.83,91,2.9,4,10,2010
-7.27,129.73,106,5.4,4,10,2010
1.96,96.35,10,3.3,4,10,2010
0.69,119.4,68,3.2,4,10,2010
2.48,96.77,188,2.9,4,10,2010
1.13,119.47,10,3.3,4,10,2010
1.43,127.15,32,3.9,4,10,2010
2.72,97.69,16,2.5,4,10,2010
-0.77,100.2,10,3.6,4,10,2010
-4.72,145.82,10,5.4,4,10,2010
0.77,124.64,16,3.8,4,10,2010
0.16,125.66,35,3.8,4,10,2010
-4.07,129.3,138,3.5,4,10,2010
-9.46,119.09,66,2.9,4,10,2010
1.88,99.22,10,3.5,4,10,2010
-6.79,107.74,35,2.9,4,10,2010
-5.04,130.34,41,3.9,4,10,2010
-7.11,128.2,111,5.1,4,10,2010
-5.56,141.52,50,5.0,4,10,2010
-1.3,97.69,10,4.9,4,10,2010
3.44,123.01,520,4.2,4,10,2010
0.66,126.7,10,4.3,4,10,2010
3.27,94.23,151,4.3,4,10,2010
-3.55,100.23,44,3.6,4,10,2010
0.26,123.87,130,4.4,4,10,2010
1.94,96.84,10,4.5,4,10,2010
-2.89,127.31,10,4.5,4,10,2010
0.13,122.65,28,3.5,4,10,2010
-20.05,-176.11,243,5.9,4,10,2010
-1.11,120.95,10,3.4,4,10,2010
-3.31,140.42,20,3.1,4,10,2010
-4.13,103.82,10,3.9,4,10,2010
1.41,130.1,10,4.0,4,10,2010
2.54,97.12,10,3.1,4,10,2010
-9.11,120.58,69,4.3,4,10,2010
-13.04,166.25,48,5.5,4,11,2010
-3.3,128.8,10,2.5,4,11,2010
-3.16,121.05,10,3.0,4,11,2010
-5.49,131.39,91,5.2,4,11,2010
23.29,122.19,40,5.5,4,11,2010
1.73,96.57,16,3.4,4,11,2010
-5.57,101.67,22,5.5,4,11,2010
2.57,96.01,63,3.4,4,11,2010
-5.42,152.26,111,5.5,4,11,2010
5.86,126.92,70,5.2,4,11,2010
0.12,123.97,193,3.9,4,11,2010
-10.86,161.09,81,7.1,4,11,2010
-6.39,104.95,14,3.5,4,11,2010
-0.22,122.94,90,3.2,4,11,2010
2.25,96.94,10,2.6,4,11,2010
-7.11,129.98,133,4.9,4,11,2010
0.03,125.44,15,4.0,4,11,2010
-4.02,129.28,10,2.9,4,11,2010
0.88,124.96,37,3.3,4,11,2010
1.81,97.16,30,4.1,4,11,2010
29.7,130.74,10,5.5,4,11,2010
-3.01,141.74,10,3.4,4,11,2010
2.08,96.74,64,3.6,4,11,2010
-1.09,120.89,10,3.4,4,11,2010
-2.55,129.78,24,3.0,4,11,2010
-0.93,120.29,10,4.6,4,11,2010
2.68,97.41,10,2.8,4,11,2010
-7.35,128.73,215,4.0,4,11,2010
-3.33,127.48,22,2.8,4,11,2010
0.76,127.52,63,2.3,4,11,2010
-4.24,103.1,22,3.0,4,11,2010
-3.77,127.34,10,2.5,4,11,2010
-2.01,140.33,107,4.5,4,11,2010
-0.57,119.79,24,4.2,4,11,2010
3.67,97.79,10,2.2,4,11,2010
-7.64,122.4,419,3.9,4,11,2010
-6.86,106.47,10,3.0,4,11,2010
-1.89,127.55,10,2.8,4,11,2010
-0.47,124.52,18,3.6,4,11,2010
-2.9,127.26,31,2.6,4,11,2010
-3.4,127.86,700,3.8,4,11,2010
-12.29,122.27,74,3.7,4,11,2010
2.16,127.75,194,3.9,4,11,2010
-7.97,107.1,10,3.3,4,11,2010
-3.37,137.8,126,4.3,4,11,2010
-7.02,130.03,139,4.5,4,11,2010
37.2,-3.76,560,6.2,4,11,2010
-7.09,133.22,118,4.4,4,11,2010
-3.48,128.66,10,2.3,4,11,2010
-0.08,122.84,10,3.0,4,11,2010
-8.26,105.54,35,3.4,4,11,2010
1.88,96.67,75,3.7,4,12,2010
2.32,96,92,3.1,4,12,2010
9.4,126.83,10,5.0,4,12,2010
-7.84,127.64,23,4.5,4,12,2010
0.88,121.46,99,3.2,4,12,2010
-8.44,106.87,10,3.3,4,12,2010
-8.44,113.35,101,3.0,4,12,2010
-2.55,139.34,25,3.5,4,12,2010
76.56,22.5,193,4.9,4,12,2010
-8.94,118.41,53,3.6,4,12,2010
-5.06,140.53,21,4.5,4,12,2010
1.68,96.42,27,3.2,4,12,2010
-9.07,124.04,88,4.8,4,12,2010
-57.08,147.39,53,5.7,4,12,2010
1.99,96.8,10,3.5,4,12,2010
1.51,98.93,10,2.8,4,12,2010
2,96.6,26,3.1,4,12,2010
2.34,97.22,10,3.0,4,12,2010
-0.15,121.02,10,2.2,4,12,2010
-6.56,130.7,116,4.5,4,12,2010
-9.58,114.19,70,4.4,4,12,2010
-10.55,120.48,14,3.5,4,12,2010
-7.11,131.21,102,4.0,4,12,2010
-8.04,106.95,10,3.9,4,12,2010
-7.05,125.99,498,4.3,4,12,2010
2.3,97.02,28,4.9,4,12,2010
17.15,120.64,173,4.4,4,12,2010
-5.3,102.47,10,3.5,4,12,2010
0.91,98.15,73,3.5,4,12,2010
6.03,126.11,26,5.1,4,12,2010
-4.71,153.14,141,5.4,4,13,2010
-9.8,119.61,10,2.8,4,13,2010
1.95,96.62,28,3.4,4,13,2010
-7.59,111.34,99,2.8,4,13,2010
2.94,95.73,10,3.9,4,13,2010
-3.28,110.06,10,4.8,4,13,2010
-3.23,139.34,31,3.4,4,13,2010
-9.75,119.95,10,3.3,4,13,2010
2.66,96.69,10,2.4,4,13,2010
2.71,96.45,10,2.4,4,13,2010
0.98,123.3,17,3.9,4,13,2010
1.88,121.95,21,3.8,4,13,2010
2.01,96.61,27,3.7,4,13,2010
-5.38,131.4,71,4.4,4,13,2010
0.93,122.68,24,3.7,4,13,2010
-9.96,123.58,10,4.2,4,13,2010
25.11,123.02,175,4.8,4,13,2010
1.35,122.18,12,4.5,4,13,2010
-10.95,160.81,113,5.0,4,13,2010
-1.71,116.97,377,3.9,4,13,2010
-9.51,119.59,17,3.6,4,13,2010
-6.64,145.15,28,5.1,4,13,2010
0.28,98.19,234,4.5,4,13,2010
-7.39,106.07,23,4.2,4,13,2010
-8.46,108.69,34,3.1,4,13,2010
0.09,126.88,25,3.2,4,13,2010
7.83,91.93,30,5.1,4,13,2010
23.52,121.41,10,4.8,4,13,2010
2.97,120.38,740,6.6,4,13,2010
33.16,96.69,10,4.8,4,13,2010
31.44,51.37,176,4.1,4,13,2010
1.6,127.15,27,4.3,4,13,2010
33.36,96.78,10,6.9,4,13,2010
30.95,94.57,159,5.6,4,14,2010
33.09,96.58,72,4.8,4,14,2010
33.22,96.67,10,6.0,4,14,2010
1.79,96.89,10,4.4,4,14,2010
32.91,96.49,69,4.6,4,14,2010
31.51,139.74,266,4.9,4,14,2010
2.05,95.53,160,4.7,4,14,2010
-9.16,120.8,77,3.4,4,14,2010
-9.58,119.11,80,3.5,4,14,2010
3.37,97.49,12,2.6,4,14,2010
-2.93,128.17,19,3.0,4,14,2010
-3.73,128.64,102,3.2,4,14,2010
-18.89,167.22,127,5.0,4,14,2010
-8.21,107.38,29,4.0,4,14,2010
-7.87,106.72,12,3.1,4,14,2010
1.42,124.84,145,4.6,4,14,2010
-7.72,127.89,110,4.5,4,14,2010
1.75,125.04,175,4.1,4,14,2010
2.4,96.17,27,3.0,4,14,2010
-3.37,128.11,10,2.6,4,14,2010
-0.32,100.27,10,3.4,4,14,2010
2.15,96.36,20,3.8,4,14,2010
-2.7,127.93,29,2.4,4,14,2010
2.25,122.83,450,4.5,4,14,2010
-0.53,119.79,10,3.6,4,14,2010
1.96,96.47,46,4.1,4,14,2010
0.31,121.84,122,2.8,4,14,2010
-8.11,107.89,38,2.4,4,14,2010
-6.41,103.78,12,3.5,4,15,2010
39.99,76.13,49,5.1,4,15,2010
0.41,122.12,178,4.4,4,15,2010
-0.21,123.15,76,4.5,4,15,2010
-0.6,127.76,11,4.3,4,15,2010
-4.22,119.75,43,2.1,4,15,2010
-8.07,107.3,30,3.7,4,15,2010
32.93,96.82,16,4.7,4,15,2010
-10.78,115.37,128,4.4,4,15,2010
-8.56,115.41,172,3.8,4,15,2010
-8.26,119.7,50,3.5,4,15,2010
1.97,96.78,10,2.9,4,15,2010
-1.1,119.94,67,2.9,4,15,2010
-1.43,119.33,10,3.2,4,15,2010
0.03,123.77,64,3.6,4,15,2010
-6.68,108.01,10,3.0,4,15,2010
14.44,121.5,10,4.9,4,15,2010
-2.15,139.1,24,3.6,4,15,2010
3.05,95.41,118,3.8,4,15,2010
0.31,121.99,152,3.9,4,15,2010
-9.12,117.47,19,3.8,4,15,2010
-8.95,116.91,112,3.6,4,15,2010
33.09,96.75,118,4.3,4,15,2010
1.95,96.06,103,4.4,4,15,2010
-4.9,127.01,39,4.0,4,15,2010
-8.13,111.62,10,2.7,4,15,2010
-7.07,105.66,10,3.3,4,15,2010
3.13,127.11,10,4.1,4,16,2010
-0.32,119.9,10,3.4,4,16,2010
54.77,-160.91,128,5.5,4,16,2010
-10.89,165.14,10,5.8,4,16,2010
-9.56,118.46,10,3.0,4,16,2010
2.39,97.64,10,2.6,4,16,2010
-7.35,130.72,101,4.3,4,16,2010
-10.93,117.79,10,3.9,4,16,2010
-2.71,139.61,82,4.1,4,16,2010
-7.92,117.56,51,4.6,4,16,2010
-9.55,119.63,10,2.5,4,16,2010
-8.93,119.91,104,2.8,4,16,2010
4.52,101.15,10,2.7,4,16,2010
2.43,96.35,136,3.5,4,16,2010
-8.81,158.19,10,5.1,4,16,2010
-2.73,139.39,10,4.9,4,16,2010
-1.94,139.65,10,3.7,4,16,2010
-7.28,107.56,64,3.0,4,16,2010
2.48,95.92,16,2.8,4,16,2010
-9.2,114.91,77,2.7,4,16,2010
-0.47,132.83,15,5.0,4,16,2010
2.17,96.79,10,2.6,4,16,2010
-0.19,133.34,112,4.3,4,16,2010
1.88,96.77,10,2.7,4,16,2010
1.88,127.92,27,3.5,4,16,2010
-2.73,128.36,12,2.3,4,16,2010
-7.13,107.97,10,2.3,4,16,2010
-0.22,123.4,68,3.5,4,16,2010
-9.13,121.38,57,3.4,4,16,2010
-23.38,-176.79,10,5.7,4,16,2010
-8.09,120.22,10,4.8,4,16,2010
2.33,101.44,120,3.3,4,16,2010
32.52,92.77,10,5.3,4,17,2010
3.83,126.84,53,5.2,4,17,2010
3.94,126.97,49,5.1,4,17,2010
-3.04,139.42,14,3.8,4,17,2010
-2.86,140.51,10,3.3,4,17,2010
-0.13,124.64,10,3.4,4,17,2010
-4.93,130.02,22,3.5,4,17,2010
-9.74,113.09,57,3.8,4,17,2010
-8.1,107.26,13,3.2,4,17,2010
1.79,96.8,10,2.9,4,17,2010
-0.13,123.24,131,4.2,4,17,2010
-7.47,107.87,144,2.6,4,17,2010
-4.64,102.69,26,2.9,4,17,2010
-9.01,110.64,10,3.2,4,17,2010
-7.03,129.44,192,5.1,4,17,2010
-5.34,104.94,116,3.0,4,17,2010
-10.54,123.9,10,2.6,4,17,2010
-12.66,166.32,195,4.8,4,17,2010
-2.72,156.6,29,5.0,4,17,2010
-5.99,146.78,59,4.9,4,17,2010
-3.7,126.95,34,2.7,4,17,2010
2.31,97.85,63,3.6,4,17,2010
-3.36,128.79,10,2.1,4,17,2010
-10.97,117.98,10,4.2,4,17,2010
1.9,96.12,21,3.7,4,17,2010
-6.85,147.18,92,6.4,4,17,2010
2.45,126.8,10,4.4,4,18,2010
2,97.47,10,2.7,4,18,2010
0.96,97.29,10,3.2,4,18,2010
-8.54,113.79,101,4.1,4,18,2010
-3.65,141.77,10,4.4,4,18,2010
2.92,96.03,77,3.6,4,18,2010
47.62,170.8,10,6.0,4,18,2010
-0.75,121.74,10,3.6,4,18,2010
-4.24,119.39,179,2.7,4,18,2010
0.51,126.2,10,3.8,4,18,2010
-9.14,113.91,118,3.3,4,18,2010
-8.83,124.12,24,3.9,4,18,2010
-7.2,129.59,114,4.8,4,18,2010
35.68,67.6,10,5.7,4,18,2010
-9.34,118.46,80,4.1,4,18,2010
1.55,97.62,10,3.2,4,18,2010
-1.85,102.58,31,3.5,4,18,2010
2.21,96.59,34,4.3,4,18,2010
2.03,96.66,15,4.0,4,18,2010
35.73,67.69,10,5.3,4,19,2010
1.85,99.27,10,3.3,4,19,2010
-0.36,121.97,10,3.6,4,19,2010
0.22,121.84,170,3.4,4,19,2010
2.72,96.24,193,3.3,4,19,2010
2.37,96.27,77,4.4,4,19,2010
2.48,96.22,77,4.4,4,19,2010
1.56,126.41,16,4.4,4,19,2010
-7.35,128.65,153,4.3,4,19,2010
1.01,127.13,13,2.5,4,19,2010
10.88,93.7,157,4.7,4,19,2010
-0.22,125.2,10,3.5,4,19,2010
-2.55,140.11,42,2.1,4,19,2010
0.29,122.4,125,2.9,4,19,2010
-4.38,138.45,77,4.0,4,19,2010
-8.69,123.9,111,3.3,4,19,2010
-5.27,128.7,24,3.1,4,19,2010
1.84,99.17,10,3.0,4,19,2010
-8.32,119.85,170,3.4,4,19,2010
-0.79,131.46,10,3.8,4,19,2010
